"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"no-undefined","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",47,35,47,44,"Unexpected use of undefined.","https://eslint.org/docs/latest/rules/no-undefined"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",48,12,48,63,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",48,12,48,20,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",48,45,48,49,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"prefer-template","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/data.mjs",50,10,50,108,"Unexpected string concatenation.","https://eslint.org/docs/latest/rules/prefer-template"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",50,43,50,44,"Identifier name 'r' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",50,62,50,63,"Identifier name 'h' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"func-style","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",53,1,57,2,"Expected a function expression.","https://eslint.org/docs/latest/rules/func-style"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",54,9,54,10,"Identifier name 'd' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",54,31,54,35,"No magic number: 2026.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",54,37,54,38,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",54,40,54,42,"No magic number: 15.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",56,32,56,33,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",56,35,56,37,"No magic number: 10.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/data.mjs",60,1,60,21,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",61,10,61,11,"Identifier name 'i' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",61,22,61,24,"No magic number: 40.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-plusplus","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",61,26,61,29,"Unary operator '++' used.","https://eslint.org/docs/latest/rules/no-plusplus"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",64,57,64,58,"No magic number: 2.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",66,5,66,13,"Expected object keys to be in ascending order. 'Industry' should be before 'Type'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",67,5,67,16,"Expected object keys to be in ascending order. 'BillingCity' should be before 'Industry'.","https://eslint.org/docs/latest/rules/sort-keys"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",69,28,69,30,"No magic number: 10.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",69,32,69,34,"No magic number: 99.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",69,47,69,50,"No magic number: 100.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",69,52,69,55,"No magic number: 999.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",69,68,69,71,"No magic number: 100.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",69,73,69,76,"No magic number: 999.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",70,5,70,16,"Expected object keys to be in ascending order. 'Description' should be before 'Phone'.","https://eslint.org/docs/latest/rules/sort-keys"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/data.mjs",75,1,75,21,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",76,10,76,11,"Identifier name 'i' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",76,22,76,24,"No magic number: 60.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-plusplus","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",76,26,76,29,"Unary operator '++' used.","https://eslint.org/docs/latest/rules/no-plusplus"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/data.mjs",78,3,78,29,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/data.mjs",79,3,79,27,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",83,5,83,10,"Expected object keys to be in ascending order. 'Email' should be before 'LastName'.","https://eslint.org/docs/latest/rules/sort-keys"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",83,79,83,80,"No magic number: 2.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",85,5,85,10,"Expected object keys to be in ascending order. 'Phone' should be before 'Title'.","https://eslint.org/docs/latest/rules/sort-keys"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",85,28,85,30,"No magic number: 10.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",85,32,85,34,"No magic number: 99.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",85,47,85,50,"No magic number: 100.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",85,52,85,55,"No magic number: 999.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",85,68,85,71,"No magic number: 100.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",85,73,85,76,"No magic number: 999.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",86,5,86,19,"Expected object keys to be in ascending order. 'Account.Name' should be before 'Phone'.","https://eslint.org/docs/latest/rules/sort-keys"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/data.mjs",91,1,91,26,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",92,10,92,11,"Identifier name 'i' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",92,22,92,24,"No magic number: 25.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-plusplus","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",92,26,92,29,"Unary operator '++' used.","https://eslint.org/docs/latest/rules/no-plusplus"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",93,33,93,34,"No magic number: 3.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",95,65,95,66,"No magic number: 2.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",97,5,97,14,"Expected object keys to be in ascending order. 'CloseDate' should be before 'StageName'.","https://eslint.org/docs/latest/rules/sort-keys"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",97,32,97,35,"No magic number: -60.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",97,37,97,40,"No magic number: 120.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",98,5,98,11,"Expected object keys to be in ascending order. 'Amount' should be before 'CloseDate'.","https://eslint.org/docs/latest/rules/sort-keys"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",98,21,98,22,"No magic number: 8.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",98,24,98,26,"No magic number: 95.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",98,30,98,34,"No magic number: 1000.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",100,5,100,19,"Expected object keys to be in ascending order. 'Account.Name' should be before 'Type'.","https://eslint.org/docs/latest/rules/sort-keys"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/data.mjs",106,1,106,79,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/data.mjs",107,1,107,26,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",108,10,108,11,"Identifier name 'i' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",108,22,108,24,"No magic number: 30.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-plusplus","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",108,26,108,29,"Unary operator '++' used.","https://eslint.org/docs/latest/rules/no-plusplus"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",109,33,109,34,"No magic number: 5.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/data.mjs",110,3,110,101,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-nested-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",110,18,110,100,"Do not nest ternary expressions.","https://eslint.org/docs/latest/rules/no-nested-ternary"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",110,18,110,100,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",110,23,110,24,"No magic number: 8.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-nested-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",110,41,110,100,"Do not nest ternary expressions.","https://eslint.org/docs/latest/rules/no-nested-ternary"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",110,41,110,100,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",110,46,110,48,"No magic number: 12.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",110,67,110,100,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",110,72,110,74,"No magic number: 20.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"camelcase","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",112,5,112,19,"Identifier 'External_Id__c' is not in camel case.","https://eslint.org/docs/latest/rules/camelcase"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",112,52,112,53,"No magic number: 3.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",113,5,113,22,"Expected object keys to be in ascending order. 'Account__r.Name' should be before 'External_Id__c'.","https://eslint.org/docs/latest/rules/sort-keys"
"camelcase","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",114,5,114,14,"Identifier 'Status__c' is not in camel case.","https://eslint.org/docs/latest/rules/camelcase"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",115,5,115,20,"Expected object keys to be in ascending order. 'Install_Date__c' should be before 'Status__c'.","https://eslint.org/docs/latest/rules/sort-keys"
"camelcase","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",115,5,115,20,"Identifier 'Install_Date__c' is not in camel case.","https://eslint.org/docs/latest/rules/camelcase"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/data.mjs",115,30,115,90,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",115,63,115,67,"No magic number: -120.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/data.mjs",115,69,115,72,"No magic number: -20.","https://eslint.org/docs/latest/rules/no-magic-numbers"
